customer_id,triggered_rules,total_score,escalation_band,hard_alert_flag
C101850,R03_LOW|R04|R11|R17|R20,8,Tier 2 — SAR standard window,False
C100203,R03_LOW|R05_VPN|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100938,R03_LOW|R04|R17|R19|R20,8,Tier 2 — SAR standard window,False
C101391,R03_LOW|R04|R17|R19|R20,8,Tier 2 — SAR standard window,False
C102235,R03_LOW|R04|R17|R19|R20,8,Tier 2 — SAR standard window,False
C101484,R03_LOW|R05_TOR|R06|R17|R20,8,Tier 2 — SAR standard window,False
C101524,R03_LOW|R10|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C101248,R03_LOW|R04|R10|R11|R20,8,Tier 2 — SAR standard window,False
C100139,R03_LOW|R04|R11|R17|R20,8,Tier 2 — SAR standard window,False
C100531,R03_LOW|R09|R10|R11|R20,8,Tier 2 — SAR standard window,False
C102107,R03_LOW|R04|R11|R17|R20,8,Tier 2 — SAR standard window,False
C101477,R03_LOW|R04|R11|R17|R20,8,Tier 2 — SAR standard window,False
C100762,R03_LOW|R04|R11|R17|R20,8,Tier 2 — SAR standard window,False
C100021,R03_LOW|R04|R11|R17|R20,8,Tier 2 — SAR standard window,False
C101478,R03_LOW|R05_VPN|R11|R17|R18|R20,8,Tier 2 — SAR standard window,False
C100072,R03_LOW|R06|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101147,R03_LOW|R04|R11|R17|R20,8,Tier 2 — SAR standard window,False
C102100,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100281,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100835,R04|R05_TOR|R10|R20,8,Tier 2 — SAR standard window,False
C102365,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C102450,R04|R05_VPN|R11|R20,8,Tier 2 — SAR standard window,False
C101405,R04|R11|R17|R18|R20,8,Tier 2 — SAR standard window,False
C102279,R04|R05_VPN|R11|R20,8,Tier 2 — SAR standard window,False
C102143,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100430,R04|R10|R11|R17|R20,8,Tier 2 — SAR standard window,False
C101928,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C102165,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C102488,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C102242,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100928,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101613,R04|R10|R11|R17|R20,8,Tier 2 — SAR standard window,False
C102153,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101397,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101084,R04|R11|R17|R18|R20,8,Tier 2 — SAR standard window,False
C101642,R04|R05_VPN|R11|R20,8,Tier 2 — SAR standard window,False
C102460,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101399,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C102277,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100553,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101271,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C102010,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101741,R04|R05_VPN|R11|R20,8,Tier 2 — SAR standard window,False
C100702,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100527,R04|R10|R11|R18|R20,8,Tier 2 — SAR standard window,False
C100593,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101923,R04|R05_VPN|R11|R20,8,Tier 2 — SAR standard window,False
C100748,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100956,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101253,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C102120,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101348,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C102239,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101855,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100548,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101227,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101944,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100242,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C102291,R04|R11|R14|R20,8,Tier 2 — SAR standard window,False
C102475,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C102498,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101359,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101172,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100571,R04|R05_TOR|R17|R20,8,Tier 2 — SAR standard window,False
C101560,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101800,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100253,R04|R10|R11|R17|R20,8,Tier 2 — SAR standard window,False
C101059,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100715,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100259,R04|R10|R11|R17|R20,8,Tier 2 — SAR standard window,False
C100678,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100522,R04|R05_VPN|R11|R20,8,Tier 2 — SAR standard window,False
C102309,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100707,R04|R05_VPN|R06|R20,8,Tier 2 — SAR standard window,False
C101112,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C102499,R04|R05_VPN|R11|R20,8,Tier 2 — SAR standard window,False
C101380,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C102486,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100429,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100768,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100799,R04|R05_VPN|R11|R20,8,Tier 2 — SAR standard window,False
C101981,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101912,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100267,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101458,R04|R17|R18|R19|R20,8,Tier 2 — SAR standard window,False
C100888,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C102434,R04|R10|R11|R17|R20,8,Tier 2 — SAR standard window,False
C100643,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100505,R04|R10|R11|R17|R20,8,Tier 2 — SAR standard window,False
C100665,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C102138,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101298,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100774,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100260,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101442,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100705,R04|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100751,R05_TOR|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101768,R05_TOR|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100124,R05_TOR|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101367,R05_TOR|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100070,R05_TOR|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101494,R05_TOR|R11|R19|R20,8,Tier 2 — SAR standard window,False
C101335,R05_VPN|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C102241,R05_VPN|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C100158,R05_VPN|R11|R14|R17|R20,8,Tier 2 — SAR standard window,False
C100193,R05_VPN|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C101719,R05_VPN|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C102482,R05_VPN|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C101300,R05_VPN|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C102473,R05_VPN|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C100839,R05_VPN|R10|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100998,R05_VPN|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C102292,R05_VPN|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C101724,R05_VPN|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C100452,R05_VPN|R10|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100471,R05_VPN|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C101917,R05_VPN|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C101963,R05_VPN|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C100354,R05_VPN|R11|R18|R19|R20,8,Tier 2 — SAR standard window,False
C100234,R05_VPN|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C101688,R05_VPN|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C100303,R05_VPN|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C101997,R05_VPN|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C102189,R05_VPN|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C101235,R05_VPN|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C101031,R05_VPN|R11|R18|R19|R20,8,Tier 2 — SAR standard window,False
C100391,R05_VPN|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C101364,R06|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C100783,R06|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C101672,R06|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C100689,R07|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C100042,R07|R10|R11|R19|R20,8,Tier 2 — SAR standard window,False
C100344,R07|R11|R17|R19|R20,8,Tier 2 — SAR standard window,False
C100796,R09|R10|R11|R17|R20,8,Tier 2 — SAR standard window,False
C101619,R11|R14|R17|R19|R20,8,Tier 2 — SAR standard window,False
C100109,R11|R14|R17|R19|R20,8,Tier 2 — SAR standard window,False
C101517,R03_LOW|R07|R08|R11|R17|R20,7,Tier 1 — Hard alert,True
C100472,R03_LOW|R08|R11|R17|R19|R20,7,Tier 1 — Hard alert,True
C100840,R02_LOW|R04|R08|R11|R20,7,Tier 1 — Hard alert,True
C100356,R02_LOW|R03_LOW|R05_TOR|R17|R20,7,Tier 2 — SAR standard window,False
C100552,R02_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C101342,R02_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C101183,R02_LOW|R04|R11|R20,7,Tier 2 — SAR standard window,False
C101259,R02_LOW|R03_HIGH|R19|R20,7,Tier 2 — SAR standard window,False
C100455,R02_LOW|R11|R18|R19|R20,7,Tier 2 — SAR standard window,False
C101381,R02_LOW|R04|R11|R20,7,Tier 2 — SAR standard window,False
C100296,R02_LOW|R05_VPN|R11|R17|R20,7,Tier 2 — SAR standard window,False
C100693,R02_LOW|R10|R11|R19|R20,7,Tier 2 — SAR standard window,False
C100976,R02_LOW|R03_LOW|R11|R19|R20,7,Tier 2 — SAR standard window,False
C100800,R02_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C101557,R02_LOW|R03_LOW|R11|R19|R20,7,Tier 2 — SAR standard window,False
C100613,R02_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100309,R02_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100918,R02_LOW|R04|R11|R20,7,Tier 2 — SAR standard window,False
C102325,R02_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C102350,R02_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100446,R02_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C101333,R02_LOW|R04|R10|R17|R20,7,Tier 2 — SAR standard window,False
C102467,R02_LOW|R05_TOR|R11|R20,7,Tier 2 — SAR standard window,False
C101550,R02_LOW|R10|R11|R19|R20,7,Tier 2 — SAR standard window,False
C100718,R02_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C101827,R02_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C101510,R02_LOW|R10|R11|R19|R20,7,Tier 2 — SAR standard window,False
C102384,R02_LOW|R03_LOW|R11|R19|R20,7,Tier 2 — SAR standard window,False
C102230,R02_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C101234,R02_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C102346,R02_LOW|R04|R11|R20,7,Tier 2 — SAR standard window,False
C101236,R02_LOW|R10|R11|R19|R20,7,Tier 2 — SAR standard window,False
C102034,R02_LOW|R03_LOW|R11|R19|R20,7,Tier 2 — SAR standard window,False
C101512,R02_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C102380,R02_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C102326,R02_LOW|R03_LOW|R11|R19|R20,7,Tier 2 — SAR standard window,False
C100423,R02_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C101656,R02_LOW|R03_LOW|R11|R19|R20,7,Tier 2 — SAR standard window,False
C101461,R02_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100119,R02_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C101224,R02_LOW|R05_VPN|R11|R17|R20,7,Tier 2 — SAR standard window,False
C100495,R02_LOW|R03_HIGH|R11|R20,7,Tier 2 — SAR standard window,False
C102056,R02_LOW|R03_LOW|R11|R19|R20,7,Tier 2 — SAR standard window,False
C100085,R02_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C101873,R02_LOW|R04|R11|R20,7,Tier 2 — SAR standard window,False
C100489,R02_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100095,R02_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C101401,R02_LOW|R04|R06|R20,7,Tier 2 — SAR standard window,False
C101536,R02_LOW|R11|R15|R17|R20,7,Tier 2 — SAR standard window,False
C101495,R02_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C102148,R02_LOW|R03_LOW|R04|R17|R20,7,Tier 2 — SAR standard window,False
C101945,R02_LOW|R03_LOW|R04|R17|R20,7,Tier 2 — SAR standard window,False
C100298,R02_LOW|R03_LOW|R05_VPN|R19|R20,7,Tier 2 — SAR standard window,False
C100733,R02_LOW|R03_LOW|R11|R19|R20,7,Tier 2 — SAR standard window,False
C101020,R02_LOW|R04|R11|R20,7,Tier 2 — SAR standard window,False
C100741,R02_LOW|R04|R05_VPN|R20,7,Tier 2 — SAR standard window,False
C102374,R02_LOW|R05_TOR|R11|R20,7,Tier 2 — SAR standard window,False
C100143,R03_HIGH|R11|R17|R20,7,Tier 2 — SAR standard window,False
C100081,R03_HIGH|R04|R20,7,Tier 2 — SAR standard window,False
C101974,R03_HIGH|R11|R17|R20,7,Tier 2 — SAR standard window,False
C102453,R03_HIGH|R11|R17|R20,7,Tier 2 — SAR standard window,False
C102016,R03_HIGH|R04|R20,7,Tier 2 — SAR standard window,False
C100820,R03_HIGH|R04|R20,7,Tier 2 — SAR standard window,False
C101340,R03_HIGH|R04|R20,7,Tier 2 — SAR standard window,False
C101245,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C102493,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C101005,R03_LOW|R05_VPN|R11|R17|R20,7,Tier 2 — SAR standard window,False
C100172,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100457,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100168,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100449,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C102437,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100711,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C101598,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100425,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C101685,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100742,R03_LOW|R10|R11|R19|R20,7,Tier 2 — SAR standard window,False
C101312,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C101952,R03_LOW|R10|R11|R19|R20,7,Tier 2 — SAR standard window,False
C100688,R03_LOW|R11|R18|R19|R20,7,Tier 2 — SAR standard window,False
C101393,R03_LOW|R04|R11|R20,7,Tier 2 — SAR standard window,False
C102263,R03_LOW|R05_VPN|R07|R17|R20,7,Tier 2 — SAR standard window,False
C100258,R03_LOW|R04|R07|R20,7,Tier 2 — SAR standard window,False
C100528,R03_LOW|R04|R11|R20,7,Tier 2 — SAR standard window,False
C100746,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C101569,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C102477,R03_LOW|R04|R17|R18|R20,7,Tier 2 — SAR standard window,False
C101081,R03_LOW|R05_VPN|R10|R11|R20,7,Tier 2 — SAR standard window,False
C101425,R03_LOW|R10|R11|R19|R20,7,Tier 2 — SAR standard window,False
C102307,R03_LOW|R05_VPN|R11|R17|R20,7,Tier 2 — SAR standard window,False
C101696,R03_LOW|R04|R11|R20,7,Tier 2 — SAR standard window,False
C100851,R03_LOW|R04|R11|R20,7,Tier 2 — SAR standard window,False
C100353,R03_LOW|R11|R18|R19|R20,7,Tier 2 — SAR standard window,False
C100561,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100644,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100916,R03_LOW|R04|R11|R20,7,Tier 2 — SAR standard window,False
C100438,R03_LOW|R04|R11|R20,7,Tier 2 — SAR standard window,False
C101931,R03_LOW|R04|R19|R20,7,Tier 2 — SAR standard window,False
C102072,R03_LOW|R05_VPN|R11|R17|R20,7,Tier 2 — SAR standard window,False
C101903,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C101173,R03_LOW|R04|R11|R20,7,Tier 2 — SAR standard window,False
C101841,R03_LOW|R04|R11|R20,7,Tier 2 — SAR standard window,False
C102184,R03_LOW|R04|R11|R20,7,Tier 2 — SAR standard window,False
C101843,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100108,R03_LOW|R04|R11|R20,7,Tier 2 — SAR standard window,False
C100333,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C102352,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100482,R03_LOW|R04|R11|R20,7,Tier 2 — SAR standard window,False
C102278,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100233,R03_LOW|R10|R11|R17|R18|R20,7,Tier 2 — SAR standard window,False
C101301,R03_LOW|R04|R11|R20,7,Tier 2 — SAR standard window,False
C100038,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100600,R03_LOW|R05_VPN|R11|R17|R20,7,Tier 2 — SAR standard window,False
C102079,R03_LOW|R04|R11|R20,7,Tier 2 — SAR standard window,False
C100089,R03_LOW|R04|R19|R20,7,Tier 2 — SAR standard window,False
C102318,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100565,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100336,R03_LOW|R04|R19|R20,7,Tier 2 — SAR standard window,False
C102385,R03_LOW|R06|R17|R19|R20,7,Tier 2 — SAR standard window,False
C101900,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100165,R03_LOW|R04|R11|R20,7,Tier 2 — SAR standard window,False
C101459,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C102340,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100849,R03_LOW|R04|R19|R20,7,Tier 2 — SAR standard window,False
C102400,R03_LOW|R04|R11|R20,7,Tier 2 — SAR standard window,False
C101100,R03_LOW|R05_VPN|R11|R17|R20,7,Tier 2 — SAR standard window,False
C100277,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100952,R03_LOW|R04|R11|R20,7,Tier 2 — SAR standard window,False
C100458,R03_LOW|R05_VPN|R11|R17|R20,7,Tier 2 — SAR standard window,False
C101077,R03_LOW|R04|R11|R20,7,Tier 2 — SAR standard window,False
C100488,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C101965,R03_LOW|R04|R19|R20,7,Tier 2 — SAR standard window,False
C100675,R03_LOW|R10|R11|R19|R20,7,Tier 2 — SAR standard window,False
C101428,R03_LOW|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C101351,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C101446,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C100114,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C102145,R04|R05_TOR|R20,7,Tier 2 — SAR standard window,False
C101434,R04|R05_VPN|R17|R20,7,Tier 2 — SAR standard window,False
C100572,R04|R17|R19|R20,7,Tier 2 — SAR standard window,False
C101752,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C100152,R04|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100125,R04|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100713,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C101439,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C101786,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C100848,R04|R05_VPN|R17|R20,7,Tier 2 — SAR standard window,False
C102337,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C101498,R04|R05_VPN|R10|R20,7,Tier 2 — SAR standard window,False
C101159,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C100339,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C101305,R04|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100562,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C101128,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C101916,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C101282,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C100668,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C100602,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C101168,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C100385,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C101194,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C101767,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C101781,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C101420,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C102464,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C100204,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C100633,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C100911,R04|R17|R19|R20,7,Tier 2 — SAR standard window,False
C101832,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C101174,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C100770,R04|R17|R19|R20,7,Tier 2 — SAR standard window,False
C101449,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C101520,R04|R05_TOR|R20,7,Tier 2 — SAR standard window,False
C101721,R04|R11|R17|R20,7,Tier 2 — SAR standard window,False
C101242,R05_TOR|R11|R17|R20,7,Tier 2 — SAR standard window,False
C102052,R05_TOR|R11|R17|R20,7,Tier 2 — SAR standard window,False
C100769,R05_TOR|R11|R17|R20,7,Tier 2 — SAR standard window,False
C102320,R05_TOR|R17|R19|R20,7,Tier 2 — SAR standard window,False
C101929,R05_TOR|R06|R17|R20,7,Tier 2 — SAR standard window,False
C101869,R05_TOR|R11|R17|R20,7,Tier 2 — SAR standard window,False
C100352,R05_TOR|R11|R17|R20,7,Tier 2 — SAR standard window,False
C100586,R05_TOR|R11|R17|R20,7,Tier 2 — SAR standard window,False
C100041,R05_TOR|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100673,R05_VPN|R11|R19|R20,7,Tier 2 — SAR standard window,False
C101802,R05_VPN|R11|R19|R20,7,Tier 2 — SAR standard window,False
C101260,R05_VPN|R11|R19|R20,7,Tier 2 — SAR standard window,False
C101137,R05_VPN|R11|R19|R20,7,Tier 2 — SAR standard window,False
C100672,R05_VPN|R11|R19|R20,7,Tier 2 — SAR standard window,False
C100355,R05_VPN|R11|R19|R20,7,Tier 2 — SAR standard window,False
C100052,R05_VPN|R11|R19|R20,7,Tier 2 — SAR standard window,False
C100315,R05_VPN|R11|R19|R20,7,Tier 2 — SAR standard window,False
C100862,R05_VPN|R11|R19|R20,7,Tier 2 — SAR standard window,False
C100252,R05_VPN|R11|R19|R20,7,Tier 2 — SAR standard window,False
C101799,R05_VPN|R14|R19|R20,7,Tier 2 — SAR standard window,False
C100943,R05_VPN|R11|R19|R20,7,Tier 2 — SAR standard window,False
C102358,R05_VPN|R11|R19|R20,7,Tier 2 — SAR standard window,False
C101216,R05_VPN|R11|R19|R20,7,Tier 2 — SAR standard window,False
C100765,R05_VPN|R11|R19|R20,7,Tier 2 — SAR standard window,False
C101885,R06|R11|R19|R20,7,Tier 2 — SAR standard window,False
C100330,R09|R10|R19|R20,7,Tier 2 — SAR standard window,False
C101616,R09|R10|R11|R20,7,Tier 2 — SAR standard window,False
C101578,R11|R17|R18|R19|R20,7,Tier 2 — SAR standard window,False
C100422,R11|R17|R18|R19|R20,7,Tier 2 — SAR standard window,False
C101811,R11|R17|R18|R19|R20,7,Tier 2 — SAR standard window,False
C101447,R10|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100411,R11|R17|R18|R19|R20,7,Tier 2 — SAR standard window,False
C101599,R10|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100437,R10|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C101403,R10|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C102283,R10|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100988,R10|R11|R17|R19|R20,7,Tier 2 — SAR standard window,False
C100608,R11|R14|R19|R20,7,Tier 2 — SAR standard window,False
C101549,R11|R14|R19|R20,7,Tier 2 — SAR standard window,False
C100030,R08|R11|R17|R19|R20,6,Tier 1 — Hard alert,True
C100269,R02_LOW|R04|R18,5,Tier 3 — Enhanced monitoring,False
C101545,R02_LOW|R03_LOW|R04,5,Tier 3 — Enhanced monitoring,False
C100975,R02_LOW|R03_LOW|R11|R17,5,Tier 3 — Enhanced monitoring,False
C100431,R02_LOW|R03_LOW|R11|R18,5,Tier 3 — Enhanced monitoring,False
C100704,R02_LOW|R04|R17,5,Tier 3 — Enhanced monitoring,False
C100377,R02_LOW|R05_VPN|R11,5,Tier 3 — Enhanced monitoring,False
C101463,R02_LOW|R03_LOW|R11|R17,5,Tier 3 — Enhanced monitoring,False
C100936,R02_LOW|R03_LOW|R11|R17,5,Tier 3 — Enhanced monitoring,False
C101726,R02_LOW|R03_LOW|R05_VPN|R17,5,Tier 3 — Enhanced monitoring,False
C101454,R02_LOW|R05_VPN|R11,5,Tier 3 — Enhanced monitoring,False
C102483,R02_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C100709,R02_LOW|R03_LOW|R11|R17,5,Tier 3 — Enhanced monitoring,False
C101921,R02_LOW|R03_LOW|R11|R17,5,Tier 3 — Enhanced monitoring,False
